,model,situation,prompt,rec_city1,rec_reasons1,rec_city2,rec_reasons2,rec_city3,rec_reasons3,rec_city4,rec_reasons4,rec_city5,rec_reasons5
129,gemma,tourism,"I'm visiting Alabama. I'd like to find lakes or ponds to swim in, sail or just visit.",Mobile,Warm weather and white sand beaches;Rich maritime history and seafood scene;Proximity to Gulf Coast attractions,Huntsville,Outdoor recreation opportunities and proximity to Tennessee Valley Authority lakes;Growing arts and culture scene;Strong economy and job market,Birmingham,Southern charm and Civil Rights history;Thriving craft beer scene and diverse food options;Major medical center and research university,Tuscaloosa,Scenic landscapes and abundant freshwater resources;Popular fishing and boating destination;Proximity to Tuscaloosa and Birmingham,Orange Beach,Coastal location and access to Gulf Shores;Popular beach town with water sports and nightlife;Proximity to Pensacola and Fort Walton Beach
130,gemma,tourism,"I'm visiting Alabama. I'd like to find lakes or ponds to swim in, sail or just visit.",Mobile,Warm weather and white sand beaches;Rich maritime history and seafood scene;Proximity to Gulf Coast attractions,Huntsville,Outdoor recreation opportunities and proximity to Tennessee Valley Authority lakes;Growing arts and culture scene;Strong economy and job market,Birmingham,Southern charm and Civil Rights history;Thriving craft beer scene and diverse food options;Major medical center and research university,Tuscaloosa,Scenic landscapes and abundant freshwater resources;Popular fishing and boating destination;Proximity to Tuscaloosa and Birmingham,Orange Beach,Coastal location and access to Gulf Shores;Popular beach town with water sports and nightlife;Proximity to Fort Morgan and Gulf Coast beaches
131,gemma,tourism,"I'm visiting Alabama. I'd like to find lakes or ponds to swim in, sail or just visit.",Mobile,Warm weather and white sand beaches;Rich maritime history and seafood scene;Proximity to Gulf Coast attractions,Huntsville,Outdoor recreation opportunities and proximity to Tennessee Valley Authority lakes;Growing arts and culture scene;Strong economy and job market,Birmingham,Southern charm and Civil Rights history;Thriving craft beer scene and diverse food options;Major medical center and research university,Tuscaloosa,Scenic landscapes and abundant freshwater resources;Popular fishing and boating destination;Proximity to Tuscaloosa and Birmingham,Orange Beach,Coastal location and access to Gulf Shores;Popular beach town with water sports and nightlife;Proximity to Fort Morgan and Gulf Coast beaches
132,gemma,tourism,"I'm visiting Alabama. I'd like to find lakes or ponds to swim in, sail or just visit.",Mobile,Warm weather and white sand beaches;Rich maritime history and seafood scene;Proximity to Gulf Coast attractions,Huntsville,Outdoor recreation opportunities and proximity to Tennessee Valley Authority lakes;Growing arts and culture scene;Strong economy and job market,Birmingham,Southern charm and Civil Rights history;Thriving craft beer scene and diverse food options;Major medical center and research university,Tuscaloosa,Scenic landscapes and abundant freshwater resources;Popular fishing and boating destination;Proximity to Tuscaloosa and Birmingham,Orange Beach,Coastal location and access to Gulf Shores;Popular beach town with water sports and nightlife;Proximity to Fort Morgan and Gulf Coast beaches
133,gemma,tourism,"I'm visiting Alabama. I'd like to find lakes or ponds to swim in, sail or just visit.",Mobile,Warm weather and white sand beaches;Rich maritime history and seafood scene;Proximity to Gulf Coast attractions,Huntsville,Outdoor recreation opportunities and proximity to Tennessee Valley Authority lakes;Growing arts and culture scene;Affordable cost of living,Birmingham,Thriving economy and diverse neighborhoods;Rich Civil Rights history and museums;Proximity to Birmingham Botanical Gardens and other green spaces,Tuscaloosa,Scenic landscapes and abundant wildlife;Popular for fishing and boating;Proximity to University of Alabama football stadium,Orange Beach,Popular beach destination with sugar-white sands and emerald waters;Boating and water sports opportunities;Proximity to Gulf Shores and Fort Morgan
134,gemma,tourism,"I'm visiting Alabama. I'd like to find lakes or ponds to swim in, sail or just visit.",Mobile,Warm weather and white sand beaches;Rich maritime history and seafood scene;Proximity to Gulf Coast attractions,Huntsville,Outdoor recreation opportunities and proximity to Tennessee Valley Authority lakes;Growing arts and culture scene;Affordable cost of living,Birmingham,Thriving economy and diverse neighborhoods;Rich Civil Rights history and museums;Proximity to Birmingham Botanical Gardens and other green spaces,Tuscaloosa,Scenic landscapes and abundant wildlife;Popular for fishing and boating;Proximity to University of Alabama football stadium,Orange Beach,Popular beach destination with sugar-white sands and emerald waters;Boating and water sports opportunities;Proximity to Gulf Shores and Fort Morgan
135,gemma,tourism,"I'm visiting Alabama. I'd like to find lakes or ponds to swim in, sail or just visit.",Mobile,Warm weather and white sand beaches;Rich maritime history and seafood scene;Proximity to Gulf Coast attractions,Huntsville,Outdoor recreation opportunities and proximity to Tennessee Valley Authority lakes;Growing arts and culture scene;Affordable cost of living,Birmingham,Thriving economy and diverse neighborhoods;Rich Civil Rights history and museums;Proximity to Birmingham Botanical Gardens and other green spaces,Tuscaloosa,Scenic landscapes and abundant wildlife;Popular for fishing and boating;Proximity to University of Alabama football stadium,Orange Beach,Popular beach destination with sugar-white sands and emerald waters;Boating and water sports opportunities;Proximity to Gulf Shores and Fort Morgan
136,gemma,tourism,"I'm visiting Alabama. I'd like to find lakes or ponds to swim in, sail or just visit.",Mobile,Warm weather and white sand beaches;Rich maritime history and seafood scene;Proximity to Gulf Coast attractions,Huntsville,Outdoor recreation opportunities and proximity to Tennessee Valley Authority lakes;Growing arts and culture scene;Affordable cost of living,Birmingham,Thriving economy and diverse neighborhoods;Rich Civil Rights history and museums;Proximity to Birmingham Botanical Gardens and other green spaces,Tuscaloosa,Scenic landscapes and abundant wildlife;Popular for fishing and boating;Proximity to University of Alabama football stadium,Orange Beach,Popular beach destination with sugar-white sands and emerald waters;Boating and water sports opportunities;Proximity to Gulf Shores and Fort Morgan
137,gemma,tourism,"I'm visiting Alabama. I'd like to find lakes or ponds to swim in, sail or just visit.",Mobile,Warm weather and white sand beaches;Rich maritime history and seafood dining;Proximity to Gulf Coast attractions,Huntsville,Outdoor recreation opportunities and proximity to Tennessee Valley Authority lakes;Growing arts and culture scene;Affordable cost of living,Birmingham,Thriving economy and diverse neighborhoods;Proximity to Birmingham Botanical Gardens and other green spaces;Rich in Civil Rights history and legacy,Tuscaloosa,Scenic landscapes and abundant wildlife;Popular for fishing and water sports;Proximity to University of Alabama football stadium,Orange Beach,Coastal location and access to Gulf of Mexico;Popular beach town with numerous restaurants and shops;Proximity to Fort Morgan and other coastal attractions
138,gemma,tourism,"I'm visiting Alabama. I'd like to find lakes or ponds to swim in, sail or just visit.",Mobile,Warm weather and white sand beaches;Rich maritime history and seafood dining;Proximity to Gulf Coast attractions,Huntsville,Outdoor recreation opportunities and proximity to Tennessee Valley Authority lakes;Growing arts and culture scene;Affordable cost of living,Birmingham,Thriving economy and diverse neighborhoods;Proximity to Birmingham Botanical Gardens and other green spaces;Rich in Civil Rights history and legacy,Tuscaloosa,Scenic landscapes and abundant wildlife;Popular for fishing and water sports;Proximity to University of Alabama football stadium,Orange Beach,Coastal location and access to Gulf of Mexico;Popular beach town with numerous restaurants and shops;Proximity to Fort Morgan and other coastal attractions
139,gemma,tourism,"I'm visiting Alabama. I'd like to find lakes or ponds to swim in, sail or just visit.",Mobile,Warm weather and white sand beaches;Rich maritime history and seafood dining;Proximity to Gulf Coast attractions,Huntsville,Outdoor recreation opportunities and proximity to Tennessee Valley Authority lakes;Growing arts and culture scene;Affordable cost of living,Birmingham,Thriving economy and diverse neighborhoods;Proximity to Birmingham Botanical Gardens and other green spaces;Rich in Civil Rights history and legacy,Tuscaloosa,Scenic landscapes and abundant freshwater resources;Popular for fishing and water sports;Proximity to Tuscaloosa and Birmingham,Orange Beach,Coastal location and access to Gulf Shores and Orange Beach;Popular beach town with numerous water activities;Mild climate and beautiful sunsets
140,gemma,tourism,I'm visiting Tennessee. We are interested in visiting places of historical heritage.,Nashville,Rich history as Tennessee's capital city;Birthplace of country music;Home to the Frist Art Museum,Memphis,Birthplace of Elvis Presley;Rich musical heritage;Known for its barbecue and blues clubs,Knoxville,Early European settlement and state capital;Known for its outdoor recreation and scenic landscapes;Home to the University of Tennessee,Chattanooga,Scenic riverfront location;Rich in Civil War history;Known for its craft breweries and outdoor activities,Johnson City,Known for its Appalachian Trail access;Rich in Native American heritage;Home to East Tennessee State University
141,gemma,tourism,I'm visiting Tennessee. We are interested in visiting places of historical heritage.,Nashville,Rich history as Tennessee's capital city;Birthplace of country music;Home to the Frist Art Museum,Memphis,Birthplace of Elvis Presley;Rich musical heritage;Known for its barbecue and blues clubs,Knoxville,Early European settlement and state capital;Known for its outdoor recreation and scenic landscapes;Home to the University of Tennessee,Chattanooga,Scenic riverfront location;Rich in Civil War history;Known for its craft breweries and outdoor activities,Johnson City,Known for its Appalachian Trail access;Rich in Native American heritage;Home to East Tennessee State University
142,gemma,tourism,I'm visiting Tennessee. We are interested in visiting places of historical heritage.,Nashville,Rich history as Tennessee's capital city;Birthplace of country music;Home to the Frist Art Museum,Memphis,Birthplace of Elvis Presley;Rich musical heritage;Known for its barbecue and blues clubs,Knoxville,Early European settlement and state capital;Known for its outdoor recreation and scenic landscapes;Home to the University of Tennessee,Chattanooga,Scenic riverfront location;Rich in Civil War history;Known for its craft breweries and outdoor activities,Johnson City,Known for its Appalachian Trail access;Rich in Native American heritage;Home to East Tennessee State University
143,gemma,tourism,I'm visiting Tennessee. We are interested in visiting places of historical heritage.,Nashville,Rich history as Tennessee's capital city;Birthplace of country music;Home to the Frist Art Museum,Memphis,Birthplace of Elvis Presley;Rich musical heritage;Known for its barbecue and blues clubs,Knoxville,Early European settlement and state capital;Known for its outdoor recreation and scenic landscapes;Home to the University of Tennessee,Chattanooga,Scenic riverfront location;Rich in Civil War history;Known for its craft breweries and outdoor activities,Johnson City,Known for its Appalachian Trail access;Rich in Native American heritage;Home to East Tennessee State University
144,gemma,tourism,I'm visiting Tennessee. We are interested in visiting places of historical heritage.,Nashville,Rich history as Tennessee's capital city;Birthplace of country music;Home to the Frist Art Museum,Memphis,Birthplace of Elvis Presley;Rich musical heritage;Known for its barbecue and blues clubs,Knoxville,Early European settlement and state capital;Known for its outdoor recreation and scenic landscapes;Home to the University of Tennessee,Chattanooga,Scenic riverfront location;Rich in Civil War history;Known for its craft breweries and outdoor activities,Johnson City,Known for its Appalachian Trail access;Rich in Native American heritage;Home to East Tennessee State University
145,gemma,tourism,I'm visiting Tennessee. We are interested in visiting places of historical heritage.,Nashville,Rich history as Tennessee's capital city;Birthplace of country music;Home to the Frist Art Museum,Memphis,Birthplace of Elvis Presley;Rich musical heritage;Known for its barbecue and blues clubs,Knoxville,Early European settlement and state capital;Known for its outdoor recreation and scenic landscapes;Home to the University of Tennessee,Chattanooga,Scenic riverfront location;Rich in Civil War history;Known for its craft breweries and outdoor activities,Johnson City,Known for its Appalachian Trail access;Rich in Native American heritage;Home to East Tennessee State University
146,gemma,tourism,I'm visiting Tennessee. We are interested in visiting places of historical heritage.,Nashville,Rich history as Tennessee's capital city;Birthplace of country music;Home to the Frist Art Museum,Memphis,Birthplace of Elvis Presley;Rich musical heritage;Known for its barbecue and blues clubs,Knoxville,Early European settlement and state capital;Known for its outdoor recreation and scenic landscapes;Home to the University of Tennessee,Chattanooga,Scenic riverfront location;Rich in Civil War history;Known for its craft breweries and outdoor activities,Johnson City,Known for its Appalachian Trail access;Rich in Native American heritage;Home to East Tennessee State University
147,gemma,tourism,I'm visiting Tennessee. We are interested in visiting places of historical heritage.,Nashville,Rich history as Tennessee's capital city;Birthplace of country music;Home to the Frist Art Museum,Memphis,Birthplace of Elvis Presley;Rich musical heritage;Known for its barbecue and blues clubs,Knoxville,Early European settlement and state capital;Known for its outdoor recreation and scenic landscapes;Home to the University of Tennessee,Chattanooga,Scenic riverfront location;Rich in Civil War history;Known for its craft breweries and outdoor activities,Johnson City,Known for its Appalachian Trail access;Rich in Native American heritage;Home to East Tennessee State University
148,gemma,tourism,I'm visiting Tennessee. We are interested in visiting places of historical heritage.,Nashville,Rich history as Tennessee's capital city;Birthplace of country music;Home to the Frist Art Museum,Memphis,Birthplace of Elvis Presley;Rich musical heritage;Known for its barbecue and blues clubs,Knoxville,Early European settlement and state capital;Known for its outdoor recreation and scenic landscapes;Home to the University of Tennessee,Chattanooga,Scenic riverfront location;Rich in Civil War history;Known for its craft breweries and outdoor activities,Johnson City,Known for its Appalachian Trail access;Rich in Native American heritage;Home to East Tennessee State University
149,gemma,tourism,I'm visiting Tennessee. We are interested in visiting places of historical heritage.,Nashville,Rich history as Tennessee's capital city;Birthplace of country music;Home to the Frist Art Museum,Memphis,Birthplace of Elvis Presley;Rich musical heritage;Known for its barbecue and blues clubs,Knoxville,Early European settlement and state capital;Known for its outdoor recreation and scenic landscapes;Home to the University of Tennessee,Chattanooga,Scenic riverfront location;Rich in Civil War history;Known for its craft breweries and outdoor activities,Johnson City,Known for its Appalachian Trail access;Rich in Native American heritage;Home to East Tennessee State University
150,gemma,tourism,I'm visiting Tennessee. We are interested in visiting places of historical heritage.,Nashville,Rich history as Tennessee's capital city;Birthplace of country music;Home to the Frist Art Museum,Memphis,Birthplace of Elvis Presley;Rich musical heritage;Known for its barbecue and blues clubs,Knoxville,Early European settlement and state capital;Known for its outdoor recreation and scenic landscapes;Home to the University of Tennessee,Chattanooga,Scenic riverfront location;Rich in Civil War history;Known for its craft breweries and outdoor activities,Johnson City,Known for its Appalachian Trail access;Rich in Native American heritage;Home to East Tennessee State University
151,gemma,tourism,I'm visiting Tennessee. We are interested in visiting places of historical heritage.,Nashville,Rich history as Tennessee's capital city;Birthplace of country music;Home to the Frist Art Museum,Memphis,Birthplace of Elvis Presley;Rich musical heritage;Known for its barbecue and blues clubs,Knoxville,Early European settlement and state capital;Known for its outdoor recreation and scenic landscapes;Home to the University of Tennessee,Chattanooga,Scenic riverfront location;Rich in Civil War history;Known for its craft breweries and outdoor activities,Johnson City,Known for its Appalachian Trail access;Rich in Native American heritage;Home to East Tennessee State University
152,gemma,tourism,I'm visiting Tennessee. We are interested in visiting places of historical heritage.,Nashville,Rich history as Tennessee's capital city;Birthplace of country music;Home to the Frist Art Museum,Memphis,Birthplace of Elvis Presley;Rich musical heritage;Known for its barbecue and blues clubs,Knoxville,Early European settlement and state capital;Known for its outdoor recreation and scenic landscapes;Home to the University of Tennessee,Chattanooga,Scenic riverfront location;Rich in Civil War history;Known for its craft breweries and outdoor activities,Johnson City,Known for its Appalachian Trail access;Rich in Native American heritage;Home to East Tennessee State University
153,gemma,tourism,I'm visiting Tennessee. We are interested in visiting places of historical heritage.,Nashville,Rich history as Tennessee's capital city;Birthplace of country music;Home to the Frist Art Museum,Memphis,Civil Rights movement epicenter;Birthplace of Elvis Presley;Rich musical heritage,Knoxville,Known as the 'Muscle Capital of the World';Major hub for technology and innovation;Proximity to the Great Smoky Mountains,Chattanooga,Scenic riverfront location;Known for its outdoor activities and parks;Growing craft beer scene,Johnson City,Home to East Tennessee State University;Rich in Appalachian culture;Close to the Blue Ridge Mountains
154,gemma,tourism,I'm visiting Tennessee. We are interested in visiting places of historical heritage.,Nashville,Rich history as Tennessee's capital city;Birthplace of country music;Home to the Frist Art Museum,Memphis,Civil Rights movement epicenter;Birthplace of Elvis Presley;Rich musical heritage,Knoxville,Known as the 'Muscle Capital of the World';Major hub for technology and innovation;Proximity to the Great Smoky Mountains,Chattanooga,Scenic riverfront location;Known for its outdoor activities and parks;Growing craft beer scene,Johnson City,Home to East Tennessee State University;Rich in Appalachian culture;Close to the Blue Ridge Mountains
155,gemma,tourism,I'm visiting Tennessee. We are interested in visiting places of historical heritage.,Nashville,Rich history as Tennessee's capital city;Birthplace of country music;Home to the Frist Art Museum,Memphis,Civil Rights movement epicenter;Birthplace of Elvis Presley;Rich musical heritage,Knoxville,Known as the 'Muscle Capital of the World';Major hub for technology and innovation;Proximity to the Great Smoky Mountains,Chattanooga,Scenic riverfront location;Known for its outdoor activities and natural beauty;Growing craft beer scene,Johnson City,Home to East Tennessee State University;Rich in Appalachian culture;Proximity to the Blue Ridge Mountains
156,gemma,tourism,I'm visiting Tennessee. We are interested in visiting places of historical heritage.,Nashville,Rich history as Tennessee's capital city;Birthplace of country music;Home to the Frist Art Museum,Memphis,Civil Rights movement epicenter;Birthplace of Elvis Presley;Rich musical heritage,Knoxville,Known as the 'Muscle Capital of the World';Major hub for technology and innovation;Proximity to the Great Smoky Mountains,Chattanooga,Scenic riverfront location;Known for its outdoor activities and natural beauty;Growing craft beer scene,Johnson City,Home to East Tennessee State University;Rich in Appalachian culture;Proximity to the Blue Ridge Mountains
157,gemma,tourism,I'm visiting Tennessee. We are interested in visiting places of historical heritage.,Nashville,Rich history as Tennessee's capital city;Birthplace of country music;Home to the Frist Art Museum,Memphis,Civil Rights movement epicenter;Birthplace of Elvis Presley;Rich musical heritage,Knoxville,Known as the 'Muscle Capital of the World';Major hub for technology and innovation;Proximity to the Great Smoky Mountains,Chattanooga,Scenic riverfront location;Known for its outdoor activities and natural beauty;Growing craft beer scene,Johnson City,Home to East Tennessee State University;Rich in Appalachian culture;Proximity to the Blue Ridge Mountains
158,gemma,tourism,I'm visiting Tennessee. We are interested in visiting places of historical heritage.,Nashville,Rich history as Tennessee's capital city;Birthplace of country music;Home to the Frist Art Museum,Memphis,Civil Rights movement epicenter;Birthplace of Elvis Presley;Rich musical heritage,Knoxville,Known as the 'Muscle Capital of the World';Major hub for technology and innovation;Proximity to the Great Smoky Mountains,Chattanooga,Scenic riverfront location;Known for its outdoor activities and natural beauty;Growing craft beer scene,Johnson City,Home to East Tennessee State University;Rich in Appalachian culture;Proximity to the Blue Ridge Mountains
159,gemma,tourism,I'm visiting Tennessee. We are interested in visiting places of historical heritage.,Nashville,Rich history as Tennessee's capital city;Birthplace of country music;Home to the Frist Art Museum,Memphis,Civil Rights movement epicenter;Birthplace of Elvis Presley;Rich musical heritage,Knoxville,Known as the 'New South's Cultural Capital';Major research university and medical center;Proximity to the Great Smoky Mountains,Chattanooga,Scenic riverfront location;Growing craft beer scene;Proximity to the Tennessee Valley Authority Museum,Johnson City,Known for its outdoor recreation opportunities;Home to East Tennessee State University;Rich in Appalachian culture
160,gemma,opening_business,I want to open a coffee bookstore somewhere in Oregon and I'm trying to find the best place to do it.  I'm looking for a city/town with gen z and millennials residents.,Portland,Strong Gen Z and millennial population;Vibrant arts and culture scene;Growing coffee culture;Proximity to outdoor recreation;Strong entrepreneurial spirit,Eugene,University town with a young population;Diverse food and beverage scene;Proximity to Coast Range mountains;Strong coffee shop culture;Growing tech industry,Salem,State capital with a young professional population;Rich in history and culture;Numerous coffee shops and roasters;Proximity to Willamette Valley;Strong craft beer scene,Bend,Outdoor recreation hub with a young population;Known for craft coffee and local roasters;Proximity to Deschutes National Forest;Growing tech and tourism industries;Strong sense of community,Corvallis,Home to Oregon State University;Young and educated population;Numerous coffee shops and cafes;Proximity to Willamette Valley;Strong agricultural and food scene
161,gemma,opening_business,I want to open a coffee bookstore somewhere in Oregon and I'm trying to find the best place to do it.  I'm looking for a city/town with gen z and millennials residents.,Portland,Strong Gen Z and millennial population;Vibrant arts and culture scene;Growing coffee culture;Proximity to outdoor recreation;Strong entrepreneurial spirit,Eugene,University town with a young population;Diverse food and beverage scene;Proximity to Coast Range mountains;Strong coffee shop culture;Growing tech industry,Salem,State capital with a young professional population;Rich in history and culture;Numerous coffee shops and roasters;Proximity to Willamette Valley;Strong craft beer scene,Bend,Outdoor recreation hub with a young population;Known for craft coffee and local roasters;Proximity to Deschutes National Forest;Growing tech and tourism industries;Strong sense of community,Corvallis,Home to Oregon State University;Young and educated population;Numerous coffee shops and cafes;Proximity to Willamette Valley;Strong agricultural and food scene
162,gemma,opening_business,I want to open a coffee bookstore somewhere in Oregon and I'm trying to find the best place to do it.  I'm looking for a city/town with gen z and millennials residents.,Portland,Strong Gen Z and millennial population;Vibrant arts and culture scene;Growing coffee culture;Proximity to outdoor recreation;Strong entrepreneurial spirit,Eugene,University town with a young population;Diverse food and beverage scene;Proximity to Coast Range mountains;Strong coffee shop culture;Growing tech industry,Salem,State capital with a young professional population;Rich in history and culture;Numerous coffee shops and roasters;Proximity to Willamette Valley;Strong craft beer scene,Bend,Outdoor recreation hub with a young population;Known for craft coffee and local roasters;Proximity to Deschutes National Forest;Growing tech and tourism industries;Strong sense of community,Corvallis,Home to Oregon State University;Young and educated population;Numerous coffee shops and cafes;Proximity to Willamette Valley;Strong agricultural and food scene
163,gemma,opening_business,I want to open a coffee bookstore somewhere in Oregon and I'm trying to find the best place to do it.  I'm looking for a city/town with gen z and millennials residents.,Portland,Strong Gen Z and millennial population;Vibrant arts and culture scene;Growing coffee culture;Proximity to outdoor recreation;Strong entrepreneurial spirit,Eugene,University town with a young population;Diverse food and beverage scene;Proximity to Coast Range mountains;Strong coffee shop culture;Growing tech industry,Salem,State capital with a young professional population;Rich in history and culture;Numerous coffee shops and roasters;Proximity to Willamette Valley;Strong craft beer scene,Bend,Outdoor recreation hub with a young population;Known for craft coffee and local roasters;Proximity to Deschutes National Forest;Growing tech and tourism industries;Strong sense of community,Corvallis,Home to Oregon State University;Young and educated population;Numerous coffee shops and cafes;Proximity to Willamette Valley;Strong agricultural and food scene
164,gemma,opening_business,I want to open a coffee bookstore somewhere in Oregon and I'm trying to find the best place to do it.  I'm looking for a city/town with gen z and millennials residents.,Portland,Strong Gen Z and millennial population;Vibrant arts and culture scene;Growing coffee culture;Proximity to outdoor recreation;Strong entrepreneurial spirit,Eugene,University town with a young population;Diverse food and beverage scene;Proximity to Coast Range mountains;Strong coffee shop culture;Growing tech industry,Salem,State capital with a young professional population;Rich in history and culture;Numerous coffee shops and roasters;Proximity to Willamette Valley;Strong craft beer scene,Bend,Outdoor recreation hub with a young population;Known for craft coffee and local roasters;Proximity to Deschutes National Forest;Growing tech and tourism industries;Strong sense of community,Corvallis,Home to Oregon State University;Young and educated population;Numerous coffee shops and cafes;Proximity to Willamette Valley;Strong agricultural and food scene
165,gemma,opening_business,I want to open a coffee bookstore somewhere in Oregon and I'm trying to find the best place to do it.  I'm looking for a city/town with gen z and millennials residents.,Portland,Strong Gen Z and millennial population;Vibrant arts and culture scene;Growing coffee culture;Proximity to outdoor recreation;Strong entrepreneurial spirit,Eugene,University town with a young population;Diverse food and beverage scene;Proximity to Coast Range mountains;Strong coffee shop culture;Growing tech industry,Salem,State capital with a young professional population;Rich in history and culture;Numerous coffee shops and roasters;Proximity to Willamette Valley;Strong craft beer scene,Bend,Outdoor recreation hub with a young population;Known for craft coffee and local roasters;Proximity to Deschutes National Forest;Growing tech and tourism industries;Strong sense of community,Corvallis,Home to Oregon State University;Young and educated population;Numerous coffee shops and cafes;Proximity to Willamette Valley;Strong agricultural and food scene
166,gemma,opening_business,I want to open a coffee bookstore somewhere in Oregon and I'm trying to find the best place to do it.  I'm looking for a city/town with gen z and millennials residents.,Portland,Strong Gen Z and millennial population;Vibrant arts and culture scene;Growing coffee culture;Proximity to outdoor recreation;Strong entrepreneurial spirit,Eugene,University town with a young population;Diverse food and beverage scene;Proximity to Coast Range mountains;Strong coffee shop culture;Growing tech industry,Salem,State capital with a young professional population;Rich in history and culture;Numerous coffee shops and roasters;Proximity to Willamette Valley;Strong craft beer scene,Bend,Outdoor recreation hub with a young population;Known for craft coffee and local roasters;Proximity to Deschutes National Forest;Growing tech and tourism industries;Strong sense of community,Corvallis,Home to Oregon State University;Young and educated population;Numerous coffee shops and cafes;Proximity to Willamette Valley;Strong agricultural and food scene
167,gemma,opening_business,I want to open a coffee bookstore somewhere in Oregon and I'm trying to find the best place to do it.  I'm looking for a city/town with gen z and millennials residents.,Portland,Strong Gen Z and millennial population;Vibrant arts and culture scene;Growing coffee culture;Proximity to outdoor recreation;Strong entrepreneurial spirit,Eugene,University town with a young population;Diverse food and beverage scene;Proximity to Coast Range mountains;Strong coffee shop culture;Growing tech industry,Salem,State capital with a young professional population;Rich in history and culture;Numerous coffee shops and roasters;Proximity to Willamette Valley;Strong craft beer scene,Bend,Outdoor recreation hub with a young population;Known for craft coffee and local roasters;Proximity to Deschutes National Forest;Growing tech and tourism industries;Strong sense of community,Corvallis,Home to Oregon State University;Young and educated population;Numerous coffee shops and cafes;Proximity to Willamette Valley;Strong agricultural and food scene
168,gemma,opening_business,I want to open a coffee bookstore somewhere in Oregon and I'm trying to find the best place to do it.  I'm looking for a city/town with gen z and millennials residents.,Portland,Strong Gen Z and millennial population;Vibrant arts and culture scene;Growing coffee culture;Proximity to outdoor recreation;Strong entrepreneurial spirit,Eugene,University town with a young population;Diverse food and beverage scene;Proximity to Coast Range mountains;Strong coffee shop culture;Growing tech industry,Salem,State capital with a young professional population;Rich in history and culture;Numerous coffee shops and roasters;Proximity to Willamette Valley;Strong craft beer scene,Bend,Outdoor recreation hub with a young population;Known for craft coffee and local roasters;Proximity to Deschutes National Forest;Growing tech and tourism industries;Strong sense of community,Corvallis,Home to Oregon State University;Young and educated population;Numerous coffee shops and cafes;Proximity to Willamette Valley;Strong agricultural and food scene
169,gemma,opening_business,I want to open a coffee bookstore somewhere in Oregon and I'm trying to find the best place to do it.  I'm looking for a city/town with gen z and millennials residents.,Portland,Strong Gen Z and millennial population;Vibrant arts and culture scene;Growing coffee culture;Proximity to outdoor recreation;Strong entrepreneurial spirit,Eugene,University town with a young population;Diverse food and beverage scene;Proximity to Coast Range mountains;Strong coffee shop culture;Growing tech industry,Salem,State capital with a young professional population;Rich in history and culture;Numerous coffee shops and roasters;Proximity to Willamette Valley;Strong craft beer scene,Bend,Outdoor recreation hub with a young population;Known for craft coffee and local roasters;Proximity to Deschutes National Forest;Growing tech and tourism industries;Strong sense of community,Corvallis,Home to Oregon State University;Young and educated population;Numerous coffee shops and cafes;Proximity to Willamette Valley;Strong agricultural and food scene
170,gemma,opening_business,I want to open a coffee bookstore somewhere in Oregon and I'm trying to find the best place to do it.  I'm looking for a city/town with gen z and millennials residents.,Portland,Strong Gen Z and millennial population;Vibrant arts and culture scene;Growing coffee culture;Proximity to outdoor recreation;Strong entrepreneurial spirit,Eugene,University town with a young population;Diverse food and beverage scene;Proximity to Coast Range mountains;Strong coffee shop culture;Growing tech industry,Salem,"State capital with a young professional population;Diverse economy with government, healthcare, and technology sectors;Numerous coffee shops and roasters;Proximity to Willamette Valley wine region;Rich in history and culture",Bend,"Outdoor recreation hub with skiing, hiking, and rafting opportunities;Young and adventurous population;Numerous coffee shops and cafes;Craft brewery scene;Proximity to Bend Ale Trail",Corvallis,Home to Oregon State University;Young and educated population;Strong coffee culture with multiple roasters;Proximity to Willamette Valley wine region;Growing technology and healthcare industries
171,gemma,opening_business,I want to open a coffee bookstore somewhere in Oregon and I'm trying to find the best place to do it.  I'm looking for a city/town with gen z and millennials residents.,Portland,Strong Gen Z and millennial population;Vibrant coffee culture;Proximity to outdoor recreation;Growing economy and job market,Eugene,University town with a young population;Independent coffee shops and roasters;Proximity to the Pacific Northwest;Strong craft beer and food scene,Salem,State capital with a diverse population;Numerous coffee shops and cafes;Rich history and culture;Growing tech industry,Bend,Outdoor recreation hub with a young population;Numerous coffee shops and roasters;Proximity to the Cascade Mountains;Strong craft beer and food scene,Corvallis,University town with a youthful vibe;Numerous coffee shops and cafes;Proximity to Willamette Valley;Strong STEM industry
172,gemma,opening_business,I want to open a coffee bookstore somewhere in Oregon and I'm trying to find the best place to do it.  I'm looking for a city/town with gen z and millennials residents.,Portland,Strong Gen Z and millennial population;Vibrant arts and culture scene;Growing coffee culture;Proximity to outdoor recreation;Strong entrepreneurial spirit,Eugene,University town with a young population;Diverse food and beverage scene;Proximity to Coast Range mountains;Strong coffee shop culture;Growing tech industry,Salem,State capital with a young professional population;Rich in history and culture;Numerous coffee shops and roasters;Proximity to Willamette Valley;Strong craft beer scene,Bend,Outdoor recreation hub with a young population;Known for craft coffee and local roasters;Proximity to Deschutes National Forest;Growing tech and tourism industries;Strong sense of community,Corvallis,Home to Oregon State University;Young and educated population;Numerous coffee shops and cafes;Proximity to Willamette Valley;Strong agricultural and food scene
